usd_goal_log,duration_days,main_category,country,launch_day,launch_month,success
4.380229336938037,44,Technology,US,24,9,0
3.699056854547668,29,Games,US,6,2,1
3.477265995424853,29,Film & Video,US,20,9,0
3.696581778881253,29,Publishing,GB,1,3,0
3.1763806922432702,44,Photography,US,3,7,1
2.699837725867246,34,Food,US,10,10,0
4.079217435746567,27,Music,US,4,12,1
3.041787318971752,29,Crafts,US,24,7,0
3.371387459308401,19,Art,CA,9,6,0
3.477265995424853,29,Music,US,25,1,1
4.397957380103888,29,Film & Video,US,30,10,1
4.81962979891685,29,Publishing,CA,23,3,0
3.477265995424853,21,Music,US,11,7,1
2.959718554413576,59,Film & Video,GB,11,11,1
3.477265995424853,29,Games,US,23,11,1
4.1761202110560856,29,Food,US,20,10,0
4.1761202110560856,29,Film & Video,US,4,3,0
4.698978690138799,32,Publishing,US,2,11,1
3.671412610782685,31,Music,FR,20,6,1
3.5229655954919865,21,Art,US,7,10,0
2.8457180179666586,29,Fashion,US,23,9,0
2.8457180179666586,18,Film & Video,US,22,10,1
2.004321373782642,9,Comics,US,15,7,1
3.60042287658274,34,Art,GB,12,2,1
2.5390760987927767,29,Journalism,US,21,1,0
3.477265995424853,29,Fashion,US,18,2,1
3.4625477288026643,41,Music,US,4,10,0
3.230704313612569,29,Publishing,US,27,6,1
4.981963181881821,29,Games,CA,23,2,0
2.699837725867246,29,Film & Video,US,1,2,1
3.81298016603948,29,Music,US,2,2,0
3.8451600776519457,59,Photography,US,15,2,1
3.602168551378997,24,Design,US,26,10,1
4.000043427276863,29,Food,US,8,11,1
3.699056854547668,29,Food,US,25,12,0
4.477135730961123,34,Film & Video,US,23,7,0
3.424375208807916,29,Crafts,GB,20,8,0
3.8451600776519457,29,Art,US,15,5,1
2.813580988568192,30,Fashion,US,12,9,1
4.000043427276863,39,Music,US,27,8,1
3.778223626766097,29,Games,US,1,2,1
4.397957380103888,59,Publishing,US,30,5,0
3.025264892154508,29,Technology,FR,6,12,0
4.000043427276863,30,Music,US,24,1,0
5.004325673706721,44,Food,US,27,8,0
3.778223626766097,29,Fashion,US,13,8,0
4.397957380103888,59,Design,US,24,6,1
2.9116529015017094,20,Fashion,CA,26,5,1
2.1789769472931693,32,Art,US,22,4,0
3.9031442704095385,29,Food,US,27,4,1
0.3010299956639812,57,Technology,US,1,2,1
4.079217435746567,29,Games,US,1,8,0
3.9031442704095385,18,Food,US,7,2,0
4.477135730961123,30,Games,US,9,5,1
4.8750670539461884,59,Publishing,US,23,5,0
4.301051709845226,29,Fashion,US,26,7,0
4.301051709845226,30,Design,US,12,9,0
3.1763806922432702,19,Music,US,31,1,1
3.2137832993353044,29,Technology,US,26,3,1
3.778223626766097,5,Publishing,US,3,7,0
3.699056854547668,59,Music,US,12,9,1
4.681250285083047,59,Technology,US,20,12,0
4.032684423790568,33,Fashion,FR,5,4,1
3.7878478369225466,28,Publishing,AU,18,11,0
4.000043427276863,44,Publishing,US,29,7,0
1.041392685158225,29,Food,US,29,6,1
2.699837725867246,29,Fashion,US,22,7,0
3.309449173682123,19,Film & Video,GB,23,8,1
3.1763806922432702,21,Fashion,US,4,4,1
2.699837725867246,30,Film & Video,US,16,4,1
3.1763806922432702,29,Games,US,4,3,0
5.000004342923105,47,Film & Video,US,13,1,0
3.7433404038976543,29,Publishing,GB,6,10,0
2.77887447200274,6,Art,US,2,10,1
3.9031442704095385,44,Music,US,13,6,1
4.397957380103888,59,Art,US,20,7,0
5.000004342923105,29,Film & Video,US,18,10,0
3.9031442704095385,29,Music,US,20,1,1
4.000043427276863,30,Music,US,25,8,0
4.000043427276863,59,Design,US,23,10,0
3.3981136917305026,56,Music,US,6,12,1
3.699056854547668,29,Fashion,US,9,4,0
3.949390006644913,29,Fashion,US,12,7,0
3.81298016603948,29,Music,US,18,1,0
3.740441644949766,48,Publishing,US,12,10,0
4.1761202110560856,59,Film & Video,US,6,11,0
4.477135730961123,29,Film & Video,US,31,5,0
3.3012470886362117,20,Music,US,1,11,1
3.477265995424853,27,Music,US,17,3,0
4.792398694191473,49,Film & Video,US,5,10,0
3.699056854547668,29,Film & Video,US,7,4,0
3.5473611290768665,29,Music,SE,30,1,0
3.477265995424853,29,Design,US,15,6,0
3.699056854547668,59,Publishing,US,19,6,0
4.25529663190434,35,Film & Video,US,21,1,0
3.3012470886362117,28,Games,US,25,7,1
4.77815848856469,59,Fashion,US,5,5,0
3.3012470886362117,29,Art,US,1,9,0
4.301051709845226,44,Design,US,30,6,0
3.92947001617749,39,Comics,US,21,10,1
3.954290761701127,29,Games,US,4,6,1
3.875119165462568,45,Film & Video,US,13,1,0
4.021230658479703,19,Film & Video,US,3,6,0
2.3811873066341653,20,Fashion,GB,5,10,0
3.699056854547668,89,Film & Video,US,14,12,0
3.3012470886362117,30,Art,US,16,3,0
2.8173934686253963,29,Technology,CA,16,4,1
2.8457180179666586,14,Music,US,4,12,1
3.342620042553348,29,Comics,US,28,8,1
3.477265995424853,33,Games,US,3,8,1
2.004321373782642,29,Games,US,8,7,1
3.511149117048672,1,Crafts,GB,8,7,0
4.825884968046917,59,Technology,AU,22,10,0
3.1763806922432702,33,Film & Video,US,21,1,0
3.699056854547668,29,Design,US,1,3,0
4.1761202110560856,59,Food,US,10,2,0
4.041432164680265,32,Music,US,5,10,1
3.104992128759513,34,Technology,GB,15,5,0
4.602070848554296,29,Design,US,21,4,0
3.000434077479319,32,Design,US,15,10,0
3.4394905903896835,29,Comics,US,14,11,0
3.1763806922432702,33,Fashion,US,5,12,1
3.000434077479319,29,Music,US,28,3,0
3.477265995424853,29,Crafts,US,3,7,0
3.602168551378997,28,Theater,US,13,2,1
3.536019027069139,29,Film & Video,SE,8,5,0
3.5186455243303114,39,Music,US,3,7,0
3.1763806922432702,13,Design,US,27,4,1
5.000004342923105,59,Food,US,20,4,0
3.1763806922432702,30,Technology,US,7,3,1
3.4924865994684806,34,Comics,CA,25,10,1
3.5052856741441323,12,Film & Video,US,12,7,1
4.000043427276863,29,Food,US,13,9,1
5.54406928518988,44,Technology,US,21,9,0
2.8919163940372195,29,Publishing,GB,28,1,0
3.3981136917305026,30,Music,US,3,4,0
4.397957380103888,44,Film & Video,US,1,2,0
3.477265995424853,46,Music,US,17,2,1
4.698978690138799,29,Technology,US,16,3,0
3.477265995424853,29,Design,US,11,2,0
3.089551882886454,32,Design,US,31,5,1
4.707578691592528,50,Film & Video,US,25,9,0
4.556314564335347,30,Technology,US,15,5,0
3.966382054099184,41,Publishing,GB,18,6,0
4.370792413757323,34,Design,DE,30,10,1
2.399673721481038,59,Publishing,US,17,6,0
4.311584771071442,34,Design,HK,6,6,0
3.83257277484618,29,Music,US,3,3,1
3.1763806922432702,29,Publishing,US,22,1,1
3.382188203762248,56,Food,GB,4,8,0
4.477135730961123,16,Technology,US,14,1,0
3.000434077479319,24,Film & Video,US,21,7,0
1.2041199826559248,59,Food,US,8,7,0
4.740370585685768,29,Fashion,US,24,4,0
3.472809087882443,19,Photography,GB,1,10,0
4.346372536824548,44,Food,US,4,1,0
4.698978690138799,89,Film & Video,US,17,6,1
3.653309012938479,29,Crafts,US,16,10,0
4.215337974034633,29,Food,GB,4,12,0
4.301051709845226,29,Film & Video,US,25,10,0
3.699056854547668,29,Film & Video,US,10,12,1
3.6499653936457497,29,Comics,CA,10,9,1
3.9031442704095385,29,Games,US,9,9,0
4.1761202110560856,20,Dance,US,8,2,1
2.545307116465824,44,Music,US,3,1,1
4.1761202110560856,29,Film & Video,US,21,9,0
3.602168551378997,29,Comics,US,31,8,1
1.414973347970818,24,Food,US,14,7,1
3.0318122713303706,19,Theater,US,21,2,1
5.60206107706281,59,Film & Video,US,8,12,0
4.397957380103888,29,Film & Video,US,17,11,0
3.000434077479319,33,Music,US,29,12,1
4.995639581388343,29,Technology,US,22,4,0
4.230474467361159,19,Film & Video,US,5,1,0
3.699056854547668,47,Publishing,US,8,10,0
2.478566495593843,89,Photography,US,31,5,0
4.301051709845226,59,Film & Video,US,7,7,0
3.000434077479319,29,Music,US,21,10,1
5.000004342923105,25,Technology,US,14,10,0
3.360337759627189,32,Art,CA,16,6,1
4.397957380103888,29,Film & Video,US,4,1,1
4.301051709845226,29,Food,US,26,4,0
3.9085386321719593,29,Design,US,8,8,0
2.699837725867246,29,Food,US,23,3,1
5.000004342923105,59,Film & Video,US,1,8,0
4.252877292563761,44,Crafts,US,24,11,0
3.699056854547668,29,Music,US,29,5,1
3.699056854547668,29,Food,US,16,11,0
3.000434077479319,29,Film & Video,US,17,9,0
4.698978690138799,39,Technology,US,3,3,1
3.1763806922432702,29,Publishing,US,11,12,0
4.1461590556048185,29,Publishing,US,17,10,0
4.602070848554296,32,Food,US,5,8,0
4.322239974931152,67,Theater,US,25,11,0
2.603144372620182,29,Fashion,US,6,3,1
4.09694475517694,29,Film & Video,US,9,5,1
3.000434077479319,32,Film & Video,US,14,1,1
3.3012470886362117,59,Games,US,4,7,1
2.9960736544852757,88,Film & Video,US,13,5,0
3.602168551378997,27,Music,US,20,11,0
4.903095415639038,31,Music,US,15,11,0
4.397957380103888,11,Technology,US,22,5,0
3.511554508989805,7,Music,GB,4,9,0
4.000043427276863,29,Food,US,30,11,0
2.889060672243706,29,Comics,CA,12,9,1
2.699837725867246,26,Theater,US,12,4,1
3.623352681537992,29,Crafts,US,26,7,1
2.9036325160842376,29,Fashion,US,10,5,0
4.4575632468021205,56,Technology,DK,16,11,0
4.021230658479703,29,Technology,US,15,10,0
4.158983631675419,41,Games,CA,10,11,0
3.792461731346951,41,Art,US,3,5,0
2.629409599102719,29,Publishing,US,25,8,0
3.699056854547668,29,Technology,US,8,8,0
4.204147125212848,31,Music,US,21,6,0
3.699056854547668,29,Fashion,US,21,8,0
3.5441921107650325,59,Publishing,US,1,6,0
4.646766989525496,29,Food,IT,18,9,0
3.079543007402906,57,Film & Video,US,18,4,0
2.08278537031645,29,Fashion,US,30,6,0
3.4915017662373264,23,Film & Video,US,28,7,1
4.477135730961123,59,Games,US,1,6,0
3.778223626766097,40,Technology,US,24,9,0
2.004321373782642,29,Technology,US,17,7,1
3.740441644949766,29,Film & Video,US,22,7,1
3.699056854547668,49,Music,US,27,1,1
2.603144372620182,2,Art,US,21,6,0
4.301051709845226,29,Music,US,20,6,0
4.676831830417974,58,Technology,CA,11,11,0
3.776125616756578,29,Games,NO,13,6,0
4.397957380103888,89,Food,US,21,5,0
2.513217600067939,8,Art,US,27,7,1
3.5404608696690194,28,Games,NZ,4,10,0
1.1078880251827987,29,Games,NL,18,9,1
2.478566495593843,26,Theater,US,3,2,1
3.3981136917305026,29,Games,US,20,7,0
2.3725438007590705,29,Publishing,IT,14,7,0
4.58102755280838,57,Publishing,US,15,8,0
4.243062864804807,44,Games,US,24,3,0
4.000043427276863,29,Theater,US,13,12,0
4.301051709845226,59,Film & Video,US,4,5,0
3.2555137128195333,29,Music,US,9,2,0
4.079217435746567,19,Film & Video,US,11,10,0
4.000043427276863,29,Music,US,1,11,0
3.000434077479319,29,Crafts,US,17,10,0
3.778223626766097,19,Art,US,31,7,1
3.6769221255374807,21,Film & Video,GB,27,5,0
3.5478349857073117,30,Technology,FR,9,7,0
3.477265995424853,59,Film & Video,US,18,11,0
3.3908627186571905,29,Film & Video,CA,24,11,1
4.835696911511578,29,Technology,US,14,12,0
3.94383074135689,47,Film & Video,CA,24,9,0
4.000043427276863,14,Theater,US,31,5,1
3.477265995424853,29,Games,US,21,2,0
4.134211543659381,29,Journalism,NL,27,5,0
2.699837725867246,34,Film & Video,US,9,9,0
3.750053806308678,29,Design,SG,2,11,1
4.698978690138799,11,Design,US,20,12,0
3.3981136917305026,29,Art,US,20,12,0
4.698978690138799,24,Photography,US,30,7,0
4.301051709845226,45,Design,US,14,2,0
4.217510264294027,32,Photography,US,29,6,0
4.373590701580554,29,Technology,DE,16,9,0
4.477135730961123,29,Publishing,US,20,12,0
3.477265995424853,44,Art,US,1,10,1
3.03838566704893,29,Design,IT,13,12,1
4.1761202110560856,29,Games,US,25,2,0
3.447313108823568,32,Film & Video,US,10,8,1
3.8109532786730056,34,Music,GB,29,3,1
4.228438088322244,29,Publishing,CA,9,12,0
3.551266970162944,29,Publishing,SE,1,6,0
4.000043427276863,54,Fashion,US,23,2,0
4.77815848856469,59,Film & Video,US,5,3,0
3.7564078725489582,44,Fashion,ES,16,5,0
3.778223626766097,26,Music,US,8,3,0
3.000434077479319,39,Publishing,US,26,7,0
4.77815848856469,59,Games,US,29,5,0
3.3981136917305026,29,Food,US,10,5,0
4.397957380103888,39,Theater,US,10,1,0
4.301051709845226,59,Games,US,18,4,1
3.5441921107650325,24,Music,US,10,4,1
3.699056854547668,31,Music,US,14,12,1
4.217510264294027,30,Technology,US,2,10,0
4.573728082281464,29,Design,AU,14,12,0
3.699056854547668,59,Film & Video,US,3,4,0
3.3853470493369766,29,Games,AU,4,6,0
2.004321373782642,18,Crafts,US,5,11,1
4.653222164656599,29,Games,US,14,12,0
3.000434077479319,29,Games,US,13,5,0
3.000434077479319,29,Film & Video,US,20,7,0
4.579795025268589,30,Design,US,30,11,0
3.778223626766097,30,Publishing,US,1,7,1
2.9604660207231235,29,Film & Video,CA,2,4,0
4.000043427276863,20,Fashion,US,25,4,0
3.0656394587849314,59,Food,AU,10,12,0
3.1779316579351926,59,Technology,IE,3,11,0
4.397957380103888,59,Publishing,US,16,10,0
3.602168551378997,16,Music,US,8,2,1
4.505163549810412,29,Design,US,14,6,0
3.699056854547668,27,Journalism,US,24,2,0
3.602168551378997,29,Art,US,16,5,0
3.000434077479319,29,Games,US,14,2,0
4.77815848856469,40,Film & Video,US,4,11,0
3.8451600776519457,29,Theater,US,5,3,1
4.740370585685768,29,Film & Video,US,24,10,1
2.6183619311098782,13,Film & Video,GB,18,3,1
3.532424393627896,29,Comics,GB,2,11,1
3.000434077479319,29,Publishing,US,19,6,1
4.000043427276863,65,Theater,US,26,4,0
4.397957380103888,29,Food,US,2,2,0
3.699056854547668,59,Film & Video,US,11,2,0
3.602168551378997,29,Music,US,15,9,0
3.041787318971752,29,Music,US,19,5,1
3.477265995424853,27,Comics,US,30,8,1
2.6541765418779604,9,Music,US,13,11,0
3.954290761701127,29,Design,US,17,9,0
3.3981136917305026,29,Photography,US,26,4,1
3.079543007402906,6,Publishing,US,28,8,1
2.699837725867246,37,Film & Video,US,5,11,1
3.2907022432878543,29,Music,US,13,3,1
3.699056854547668,29,Film & Video,US,2,4,0
4.397957380103888,29,Film & Video,US,22,10,0
3.8447703342833455,29,Music,GB,14,6,0
3.57218710731669,13,Games,GB,2,12,1
3.477265995424853,31,Music,US,1,9,1
3.3981136917305026,29,Art,US,13,4,0
3.819160139214509,27,Crafts,GB,21,9,1
3.447313108823568,36,Music,US,24,5,0
3.699056854547668,29,Publishing,US,12,12,0
4.243062864804807,44,Food,US,19,12,0
4.1761202110560856,29,Technology,US,24,7,0
3.893483791209209,29,Fashion,GB,17,11,0
2.9036325160842376,21,Photography,US,31,5,1
4.301051709845226,29,Music,US,3,6,1
3.699056854547668,29,Fashion,US,1,6,0
3.790385103613456,31,Comics,DE,13,4,1
2.597695185925512,44,Art,US,19,2,1
2.8905774931250363,13,Games,GB,23,7,1
3.5441921107650325,35,Publishing,US,21,10,0
3.699056854547668,33,Food,US,9,8,1
4.09694475517694,29,Film & Video,US,3,8,0
5.204122696987954,59,Theater,US,25,4,0
2.399673721481038,29,Games,US,7,5,0
3.699056854547668,59,Music,US,5,1,1
3.699056854547668,42,Film & Video,US,10,9,1
4.602070848554296,29,Technology,US,24,4,0
4.204147125212848,29,Music,US,10,4,1
2.8756399370041685,23,Art,US,17,2,0
3.1763806922432702,29,Comics,US,24,5,1
3.000434077479319,1,Publishing,US,25,7,0
2.4509262028227417,29,Music,GB,11,9,1
3.2555137128195333,30,Publishing,US,17,5,0
4.000043427276863,59,Art,US,7,3,0
3.477265995424853,29,Music,US,12,9,0
3.5441921107650325,30,Publishing,US,7,12,0
3.726399531253139,20,Games,FR,22,1,1
3.823930455125564,44,Film & Video,US,9,5,0
2.741151598851785,29,Music,US,12,4,1
4.95424733490676,42,Design,US,22,9,0
4.1761202110560856,19,Art,US,15,10,1
2.545307116465824,29,Games,US,20,1,0
4.000043427276863,30,Music,US,15,3,1
4.1761202110560856,59,Film & Video,US,20,2,0
2.7794449667525125,28,Music,AU,25,2,1
2.699837725867246,29,Food,US,13,8,0
3.079543007402906,44,Film & Video,US,3,6,1
4.77815848856469,59,Fashion,US,21,2,0
4.289183228350508,59,Publishing,GB,21,7,0
3.477265995424853,29,Fashion,US,21,1,0
3.885438684924524,29,Film & Video,GB,10,3,0
3.2106582230354745,31,Design,GB,11,8,1
3.3012470886362117,57,Art,US,31,8,1
4.301051709845226,44,Crafts,US,29,8,0
4.439348486069747,30,Publishing,US,21,3,0
4.000043427276863,29,Fashion,US,1,5,0
3.6901109854266014,29,Art,GB,8,1,0
3.268893750129656,29,Games,GB,1,4,1
4.1761202110560856,58,Food,US,6,10,0
2.699837725867246,29,Music,US,21,2,1
3.602168551378997,29,Photography,US,23,10,0
3.477265995424853,29,Games,US,17,9,0
4.698978690138799,29,Technology,US,16,9,0
4.069780910040832,29,Publishing,IE,7,11,0
4.000043427276863,90,Photography,US,13,2,1
4.1761202110560856,29,Games,US,6,9,1
3.0463897970972726,29,Publishing,MX,14,5,0
3.92947001617749,29,Film & Video,US,12,9,1
3.1464381352857744,59,Music,US,13,9,1
2.197225406118192,13,Art,GB,2,12,1
3.556423121371285,29,Art,US,7,5,1
4.698978690138799,59,Technology,US,22,7,1
6.327528870710474,59,Film & Video,NL,19,9,0
2.32956058217531,29,Publishing,BE,14,10,0
4.000043427276863,34,Film & Video,US,19,6,0
2.661850530901923,29,Publishing,CA,9,7,1
2.902247725228436,29,Publishing,CA,23,11,0
4.079217435746567,29,Music,US,25,2,1
4.653222164656599,52,Food,US,4,2,0
3.477265995424853,29,Publishing,US,9,5,0
3.1763806922432702,44,Music,US,1,9,1
4.301051709845226,29,Food,US,27,4,0
3.3981136917305026,34,Comics,US,6,9,1
4.698978690138799,14,Publishing,US,25,6,0
4.301051709845226,29,Publishing,US,8,7,0
4.397957380103888,89,Film & Video,US,7,6,0
3.3012470886362117,24,Comics,US,20,11,1
3.1763806922432702,29,Music,US,6,7,1
3.477265995424853,29,Publishing,US,8,5,0
5.176094154342576,29,Art,US,8,2,0
3.44420098886416,59,Film & Video,US,26,7,0
4.000043427276863,59,Publishing,US,30,11,0
3.699056854547668,29,Art,US,3,9,0
3.808616710215905,29,Publishing,CA,5,8,0
4.903095415639038,32,Film & Video,US,5,9,0
4.000043427276863,29,Film & Video,US,22,7,0
2.77887447200274,19,Comics,US,23,5,0
4.071918810363806,25,Design,US,13,10,0
3.2555137128195333,29,Design,US,6,9,0
4.428701599623055,28,Publishing,US,25,7,1
3.2835273648616936,61,Food,US,26,8,0
4.000043427276863,29,Art,US,6,5,1
3.3981136917305026,21,Art,US,22,2,1
2.699837725867246,59,Fashion,US,14,5,0
2.699837725867246,59,Fashion,US,23,9,0
3.000434077479319,29,Design,US,2,10,0
2.004321373782642,3,Art,US,23,1,1
3.699056854547668,29,Publishing,US,27,8,1
3.778223626766097,29,Publishing,US,20,8,0
3.1763806922432702,59,Publishing,US,18,3,0
5.491835432760605,29,Design,GB,8,7,0
3.9031442704095385,29,Games,US,17,7,0
3.5909855359615683,34,Music,ES,27,7,1
3.740441644949766,53,Music,US,9,6,1
4.698978690138799,29,Technology,US,2,12,0
5.176094154342576,29,Crafts,US,2,8,0
3.3012470886362117,30,Music,US,14,3,1
2.303196057420489,29,Games,US,18,7,1
3.2377372174640886,29,Art,GB,15,11,0
4.1461590556048185,38,Music,US,25,8,1
4.698978690138799,29,Fashion,US,17,11,0
4.148491290878526,29,Journalism,GB,4,3,1
4.636864856784975,59,Technology,GB,20,8,0
4.2504444001899655,33,Music,US,22,6,0
2.478566495593843,12,Fashion,US,22,5,1
3.8451600776519457,90,Film & Video,US,2,3,1
4.698978690138799,32,Games,US,14,8,1
5.397941745846491,30,Publishing,US,12,6,1
3.3981136917305026,33,Theater,US,1,6,1
3.008625717744802,29,Design,CH,14,9,0
3.699056854547668,51,Film & Video,US,19,6,0
2.9036325160842376,29,Art,US,30,5,0
3.09725730969342,29,Film & Video,US,2,11,1
2.699837725867246,29,Comics,US,6,7,1
4.477135730961123,29,Games,US,20,5,0
2.778303226857978,39,Film & Video,CA,20,11,0
3.3012470886362117,59,Dance,US,15,1,0
3.940068013739352,29,Music,US,12,8,1
3.875119165462568,39,Film & Video,US,11,1,0
4.000043427276863,39,Games,US,26,3,0
3.653309012938479,20,Art,US,10,7,0
1.662757831681574,13,Theater,US,3,4,0
2.9036325160842376,29,Photography,US,28,7,0
3.556423121371285,30,Comics,US,12,10,0
3.875119165462568,29,Fashion,US,11,5,1
4.000043427276863,28,Film & Video,US,2,9,1
3.700127159054835,28,Comics,CA,17,2,0
3.4582917861880387,30,Publishing,CA,31,10,0
3.6896222551243776,29,Film & Video,GB,21,8,0
5.073831069035784,29,Games,DE,17,11,0
3.699056854547668,29,Music,US,19,1,1
2.303196057420489,29,Film & Video,US,10,4,0
4.903095415639038,59,Technology,US,23,4,0
3.000434077479319,39,Games,US,24,7,0
2.741151598851785,19,Dance,US,30,9,1
3.1763806922432702,31,Technology,US,8,8,0
3.8451600776519457,29,Art,US,15,7,0
2.399673721481038,29,Film & Video,US,9,1,0
4.000043427276863,41,Design,US,4,12,0
3.7725637291030623,29,Publishing,CA,10,3,1
3.477265995424853,29,Technology,US,17,3,0
4.000043427276863,30,Music,US,12,3,1
2.77887447200274,19,Technology,US,9,2,0
3.41152374658179,43,Film & Video,SE,1,3,1
3.5441921107650325,49,Food,US,23,9,1
5.096913487350014,44,Technology,US,23,3,0
3.5120169694961265,29,Music,US,22,1,1
2.879078668017073,13,Art,GB,10,4,1
3.699056854547668,29,Design,US,16,10,1
2.7477224620355085,29,Games,DE,22,4,0
5.000004342923105,29,Technology,US,5,7,0
3.8451600776519457,59,Music,US,16,10,1
3.699056854547668,59,Film & Video,US,12,11,0
3.942057683841395,27,Games,US,14,6,1
4.113976758289846,29,Music,US,3,11,1
3.3981136917305026,29,Photography,US,14,8,0
5.000004342923105,29,Technology,US,27,4,0
3.778223626766097,36,Film & Video,US,24,2,1
3.653309012938479,29,Crafts,US,7,5,0
4.079217435746567,53,Photography,US,21,9,0
3.4035305898938994,20,Music,GB,7,4,1
3.5441921107650325,38,Film & Video,US,20,2,0
3.3981136917305026,13,Music,US,21,2,0
4.579795025268589,15,Design,US,18,8,0
3.000434077479319,44,Crafts,US,16,6,1
3.699056854547668,14,Games,US,30,9,1
3.778223626766097,29,Music,US,30,3,0
3.3012470886362117,29,Food,US,11,12,0
3.8451600776519457,29,Games,US,29,10,1
2.303196057420489,29,Music,US,9,5,0
4.079217435746567,29,Film & Video,US,22,11,0
3.699056854547668,29,Games,US,9,2,0
2.8457180179666586,11,Film & Video,US,19,4,1
3.740441644949766,59,Music,US,1,7,1
3.3644496794245584,39,Theater,GB,29,7,1
3.9031442704095385,29,Food,US,20,1,0
4.3748225545495005,29,Fashion,GB,7,1,0
3.1763806922432702,30,Design,US,1,10,0
4.8451042441768255,29,Art,US,3,2,0
3.7365988602600098,57,Film & Video,GB,3,6,0
4.544080452586785,29,Art,US,22,11,0
4.090832381139114,56,Publishing,SE,23,2,0
3.3012470886362117,37,Food,US,6,6,0
3.699056854547668,29,Games,US,15,3,0
4.060718232833116,29,Technology,CA,10,7,0
3.5389267059236094,33,Crafts,CA,31,5,1
3.602168551378997,59,Fashion,US,6,10,0
5.099849768980866,33,Design,US,26,11,0
3.3981136917305026,14,Publishing,US,16,3,0
3.602168551378997,14,Publishing,US,4,4,0
4.447173541582463,24,Music,US,6,11,0
3.926599653907028,35,Food,US,29,8,1
3.602168551378997,29,Dance,US,14,6,1
3.929163894440175,21,Games,GB,3,7,1
3.9031442704095385,23,Games,US,12,7,1
2.8940999695854703,29,Film & Video,CA,9,11,0
4.477135730961123,44,Food,US,1,11,0
3.5441921107650325,23,Art,US,23,10,1
4.892795589285923,29,Design,AU,17,3,0
4.876565772039915,29,Technology,GB,22,10,0
3.699056854547668,44,Design,US,26,7,1
3.477265995424853,44,Music,US,25,5,1
3.3981136917305026,29,Music,US,29,12,0
2.77887447200274,29,Film & Video,US,17,9,1
3.3012470886362117,29,Music,US,13,3,1
4.903095415639038,32,Design,US,31,7,0
3.215576763238456,29,Film & Video,GB,29,11,1
4.444838922062932,29,Art,DE,5,9,0
4.000043427276863,29,Games,US,30,6,0
2.659754616268103,29,Art,CA,13,12,0
3.1763806922432702,17,Technology,US,26,10,1
2.478566495593843,13,Music,US,9,7,1
4.602070848554296,29,Music,US,11,6,0
4.049839549458915,29,Journalism,IE,27,3,0
4.301051709845226,29,Design,US,9,11,0
3.3981136917305026,89,Photography,US,16,5,0
5.096913487350014,29,Music,US,29,10,0
3.1763806922432702,29,Publishing,US,26,6,0
3.9970751887534552,19,Technology,MX,9,8,0
4.397957380103888,29,Design,US,28,9,0
4.301051709845226,32,Technology,US,29,6,1
3.079543007402906,29,Design,US,22,3,0
3.8451600776519457,29,Crafts,US,16,6,0
4.698978690138799,44,Design,US,31,1,1
3.653309012938479,43,Technology,US,31,1,1
3.5441921107650325,13,Fashion,US,29,3,0
4.572883214197163,39,Design,US,22,6,0
4.301051709845226,44,Film & Video,US,8,8,0
4.09694475517694,33,Film & Video,US,14,1,0
3.778223626766097,39,Music,US,26,1,1
3.740441644949766,29,Film & Video,US,3,12,0
3.699056854547668,52,Music,US,8,8,0
3.5441921107650325,35,Fashion,US,9,8,0
3.5441921107650325,59,Art,US,18,3,1
4.190852259252224,59,Crafts,GB,8,5,0
2.9309082982391583,29,Publishing,GB,19,5,1
3.477265995424853,29,Games,US,9,7,0
3.6018558249386072,28,Technology,CA,22,2,0
3.778223626766097,29,Publishing,US,1,5,0
3.81298016603948,30,Music,US,5,7,1
3.999608958971417,16,Publishing,US,30,4,0
3.477265995424853,29,Theater,US,22,11,1
2.699837725867246,29,Film & Video,US,28,5,1
4.1761202110560856,44,Design,US,2,6,0
2.929929560084588,29,Music,US,28,7,1
4.000043427276863,29,Design,US,25,4,0
4.204147125212848,44,Publishing,US,20,7,1
3.3012470886362117,29,Crafts,US,9,12,0
3.863382348440788,36,Film & Video,US,8,12,0
4.477135730961123,35,Design,US,15,9,0
5.000004342923105,59,Music,US,8,11,0
2.523746466811565,9,Design,US,29,3,1
3.81298016603948,29,Dance,US,12,7,1
3.293196761816932,29,Film & Video,CA,8,2,0
3.699056854547668,59,Film & Video,US,7,2,1
3.9031442704095385,29,Technology,US,4,10,0
3.9031442704095385,29,Comics,US,20,12,1
4.170291058625393,29,Comics,US,10,2,1
3.000434077479319,59,Film & Video,US,28,5,0
4.000043427276863,47,Technology,US,14,4,0
4.698978690138799,39,Technology,US,8,4,0
4.000043427276863,29,Music,US,29,8,0
3.3981136917305026,29,Theater,US,6,5,1
4.0808324033376495,29,Comics,SE,2,5,1
4.397957380103888,30,Film & Video,US,26,7,0
3.8838810815150655,29,Games,CA,17,9,0
4.290056882303365,29,Film & Video,US,15,7,0
4.1761202110560856,29,Publishing,US,18,2,1
3.658120195271783,24,Fashion,GB,4,9,0
4.477135730961123,32,Film & Video,US,1,11,0
4.1761202110560856,29,Art,US,2,10,0
3.477265995424853,29,Crafts,US,22,4,0
4.505163549810412,29,Games,US,23,7,0
3.7052794156043936,28,Publishing,GB,24,4,1
3.5441921107650325,12,Games,US,5,8,1
3.230704313612569,29,Art,US,5,10,1
3.699056854547668,29,Art,US,1,2,1
3.000434077479319,44,Technology,US,20,7,1
2.399673721481038,16,Art,US,17,11,1
